address,latitude,longitude,Bank
SULAWESI CRM 4 JL SULAWESI NO 34 KEC WAJO MAKASSAR,-5.127266000,119.408810000,BCA
CIRCLE K CK0102 - CK HASANUDDIN CRM 1 JL SULTAN HASANUDDIN NO 34  MAKASSAR,-5.140174000,119.410144000,BCA
ALFAMART NUSANTARA CRM 1 JL NUSANTARA NO 278 MAKASSAR,-5.124825000,119.409503000,BCA
BONE CRM 1 JL AHMAD YANI NO 169 WATAMPONE KAB BONE,-5.132979000,119.410614000,BCA
BONE CRM 2 JL AHMAD YANI NO 169 WATAMPONE KAB BONE,-5.132979000,119.410614000,BCA
BONE CRM 3 JL AHMAD YANI NO 169 WATAMPONE KAB BONE,-5.132979000,119.410614000,BCA
BONE CRM 4 JL AHMAD YANI NO 169 WATAMPONE KAB BONE,-5.132979000,119.410614000,BCA
INDOMARET SULTAN HASANUDDIN MAKASSAR CRM 1 JL. SULTAN HASANUDDIN NO. 1 MAKASSAR,-5.143433000,119.411658000,BCA
"SANGIR CRM 1 JL SANGIR NO 55, MAKASSAR",-5.125744000,119.410152000,BCA
UJUNG PANDANG CRM 4 JL JEND A YANI 31 - MAKASSAR - 90174,-5.132554000,119.410832000,BCA
UJUNG PANDANG CRM 1 JL JEND A YANI 31 - MAKASSAR - 90174,-5.132893540,119.410870400,BCA
UJUNG PANDANG CRM 3 JL JEND A YANI 31 - MAKASSAR - 90174,-5.132893540,119.410870400,BCA
"CENDRAWASIH CRM 1 JL CENDRAWASIH SQUARE BLOK A/8, MAKASSAR",-5.132893540,119.410870400,BCA
"LATIMOJONG CRM 1 JL GUNUNG LATIMOJONG NO 143, MAKASSAR",-5.132893540,119.410870400,BCA
"LATIMOJONG CRM 2 JL GUNUNG LATIMOJONG NO 143, MAKASSAR",-5.132893540,119.410870400,BCA
ANDALAS CRM 2 JL ANDALAS 75,-5.132893540,119.410870400,BCA
ANDALAS CRM 3 JL ANDALAS 75,-5.132893540,119.410870400,BCA
INDOMARET SANGIR CRM 1 JL. SANGIR NO 76-78 MELAYU WAJO MAKASSAR,-5.126000000,119.410600000,BCA
"PT INDOJAYA AGRINUSA (JAPFA) CRM 1 JL RAYA MEDAN -TJ MORAWA KM 12,8 DELI SERDANG",3.526027400,98.756384100,BCA
HASAMITRA CRM 1 JL DR WAHIDIN SUDIROHUSODO WAJO MAKASSAR,-5.129863000,119.412127000,BCA
CIRCLE K MAPPANYUKI CRM 1 JL MAPPANYUKI NO 14 B MAKASSAR,-5.152231000,119.414569000,BCA
MOBILE ATM MAKASSAR CRM 1 JL JEND A YANI 31 MAKASSAR,-5.133050000,119.413168000,BCA
MOBILE ATM MAKASSAR CRM 2 JL JEND A YANI 31 MAKASSAR,-5.133050000,119.413168000,BCA
"WHIZ PRIME HOTEL JL JEND SUDIRMAN NO 30, MAKASSAR",-5.142300000,119.414400000,BCA
RS SENTOSA JL. JENDRAL SUDIRMAN NO. 44 - MAKASSAR,-5.144500000,119.414900000,BCA
TOKO SATU SAMA MAKASSAR CRM 1 JL LANDAK LAMA NO17 LABUANG BAJI MAMAJANG MAKASSAR,-5.162095700,119.416737400,BCA
JAMENSON'S JL DR W.S HUSODO NO 147-149 MAKASSAR,-5.122873000,119.413202000,BCA
RATULANGI CRM 1 JL RATULANGI NO 7 MAKASSAR,-5.147356000,119.416357000,BCA
RATULANGI CRM 2 JL RATULANGI NO 7 MAKASSAR,-5.147356000,119.416357000,BCA
RATULANGI CRM 3 JL RATULANGI NO 7 MAKASSAR,-5.147356000,119.416357000,BCA
RATULANGI CRM 4 JL RATULANGI NO 7 MAKASSAR,-5.147356000,119.416357000,BCA
"TENTARA PELAJAR CRM 1 JL TENTARA PELAJAR NO 95, MAKASSAR",-5.122310000,119.414046000,BCA
ALFAMART TENTARA PELAJAR MAKASSAR CRM 1 JL TENTARA PELAJAR NO 58 MAKASSAR,-5.122493000,119.414478000,BCA
INDOMARET RATULANGI MAKASSAR CRM 1 JL DR RATULANGI 200 PARANG MAKASSAR,-5.163900000,119.418500000,BCA
"RS JAURY JUSUF PUTRA CRM 1 JL GUNUNG BULU SARAUNG NO 57 A, MAKASSAR",-5.131843000,119.415601000,BCA
"ALFAMART BULUSARAUNG CRM 1 JL.BULUSARAUNG, MAKASSAR",-5.132166300,119.416594700,BCA
ALFAMART GUNUNG MERAPI CRM 1 JL GUNUNG BERAPI KEC UJUNG PANDANG MAKASSAR,-5.139695000,119.417383000,BCA
"ALFAMART SUNGAI SADDANG LAMA CRM 1 JL SUNGAI SADDANG LAMA, MARICAYA, MAKASSAR",-5.146032000,119.418789000,BCA
BANDARA KUALANAMU 1 BANDARA KUALA NAMU DESA BERINGIN KAB DELI SERDANG,3.635000000,98.879400000,BCA
BANDARA KUALANAMU 2 BANDARA KUALA NAMU DESA BERINGIN KAB DELI SERDANG,3.635000000,98.879400000,BCA
ALFAMART VETERAN SELATAN II CRM 1 JL VETERAN SELATAN NO 181 MAKASSAR,-5.162488000,119.421640000,BCA
"INDOMARET DAENG TATA 22, MAKASSAR CRM 1 JL DAENG TATA RAYA NO 22, MAKASSAR",-5.185609000,119.423795000,BCA
ANDALAS CRM 1 JL ANDALAS 75,-5.127065000,119.418529000,BCA
VETERAN CRM 1 JL VETERAN SELATAN NO 369 MAKASSAR,-5.161734000,119.421913000,BCA
"ALFAMART CAKALANG CRM 1 JL. CAKALANG, MAKASAR",-5.117568000,119.417799000,BCA
INDOMARET GUNUNG LATIMOJONG II CRM 1 JL GUNUNG LATIMOJONG LARIANGBANGI MAKASSAR,-5.136621000,119.419997000,BCA
"TOKO HALIM CRM 2 JL G LATIMOJONG NO 141, MAKASSAR",-5.144490000,119.421083000,BCA
"TOKO HALIM CRM 1 JL G LATIMOJONG NO 141, MAKASSAR",-5.144490000,119.421083000,BCA
"PARE-PARE CRM 1 JL A MAKKASAU NO 43, PARE-PARE, SULSEL",-5.140693000,119.420871000,BCA
"PARE-PARE CRM 2 JL A MAKKASAU NO 43, PARE-PARE, SULSEL",-5.140693000,119.420871000,BCA
"PARE-PARE CRM 3 JL A MAKKASAU NO 43, PARE-PARE, SULSEL",-5.140693000,119.420871000,BCA
"PARE-PARE CRM 4 JL A MAKKASAU NO 43, PARE-PARE, SULSEL",-5.140693000,119.420871000,BCA
"PARE-PARE CRM 5 JL A MAKKASAU NO 43, PARE-PARE, SULSEL",-5.140693000,119.420871000,BCA
"ALFAMART LANDAK MAKASAR CRM 1 JL. LANDAK BARAT NO. 54, MAKASAR",-5.163661000,119.423337000,BCA
ALFAMART BANDANG CRM 1 JL BANDANG NO 64 MAKASSAR,-5.128627000,119.420078000,BCA
MARICAYA CRM 1 JL VETERAN SELATAN NO 86 MAKASSAR,-5.158312000,119.423010000,BCA
MARICAYA CRM 2 JL VETERAN SELATAN NO 86 MAKASSAR,-5.158312000,119.423010000,BCA
MARICAYA CRM 3 JL VETERAN SELATAN NO 86 MAKASSAR,-5.158312000,119.423010000,BCA
MARICAYA CRM 4 JL VETERAN SELATAN NO 86 MAKASSAR,-5.158312000,119.423010000,BCA
MARICAYA CRM 5 JL VETERAN SELATAN NO 86 MAKASSAR,-5.158312000,119.423010000,BCA
MARICAYA CRM 6 JL VETERAN SELATAN NO 86 MAKASSAR,-5.158312000,119.423010000,BCA
ALFAMIDI VETERAN SELATAN CRM 1 JL VETERAN SELATAN NO 73 MAKASSAR,-5.155869000,119.424038000,BCA
BAMBINI CRM 1 JLN MESJID RAYA NO. 68 MAKASAR,-5.131023100,119.421988200,BCA
ALFAMIDI SUNGAI SA'DANG JL SUNGAI SA'DANG LAMA NO 102 MAKASSAR,-5.146695000,119.423795000,BCA
"VETERAN, UPG CRM 1 JL VETERAN UTARA KOMP RUKO LATIMOJONG SQUARE BLOK F NO 8-9 MAKASSAR",-5.139589000,119.423462000,BCA
"VETERAN, UPG CRM 2 JL VETERAN UTARA KOMP RUKO LATIMOJONG SQUARE BLOK F NO 8-9 MAKASSAR",-5.139589000,119.423462000,BCA
"VETERAN, UPG CRM 3 JL VETERAN UTARA KOMP RUKO LATIMOJONG SQUARE BLOK F NO 8-9 MAKASSAR",-5.139589000,119.423462000,BCA
"VETERAN, UPG CRM 4 JL VETERAN UTARA KOMP RUKO LATIMOJONG SQUARE BLOK F NO 8-9 MAKASSAR",-5.139589000,119.423462000,BCA
"VETERAN, UPG CRM 5 JL VETERAN UTARA KOMP RUKO LATIMOJONG SQUARE BLOK F NO 8-9 MAKASSAR",-5.139589000,119.423462000,BCA
"VETERAN, UPG CRM 6 JL VETERAN UTARA KOMP RUKO LATIMOJONG SQUARE BLOK F NO 8-9 MAKASSAR",-5.139589000,119.423462000,BCA
"VETERAN, UPG CRM 7 JL VETERAN UTARA KOMP RUKO LATIMOJONG SQUARE BLOK F NO 8-9 MAKASSAR",-5.139589000,119.423462000,BCA
"INDOMARET SABUTUNG MAKASSAR CRM 1 JL SABUTUNG PAOTERENO 122 GUSUNG, UJUNG TENGAH MAK",-5.111986000,119.421378000,BCA
"INDOMARET VETERAN UTARA 82 CRM 1 JL SUNGAI LIMBOTO NO 82, MAKASSAR",-5.142600000,119.424300000,BCA
ALFAMIDI MANURUKI CRM 1 JL MANURUKI RAYA NO 22 MAKASSAR,-5.175451000,119.429867000,BCA
INDOMARET PANAMPU CRM 1 JL PANAMPU TALLO MAKASSAR,-5.117282000,119.424463000,BCA
INDOMARET SULTAN ALAUDIN JL SULTAN ALAUDIN PA'BAENG BAENG MAKASSAR,-5.173854000,119.430195000,BCA
INDOMARET GUNUNG BAWAKARENG 206 CRM 1 JL GUNUNG BAWAKARAENG NO 206 MAKASSAR,-5.135239000,119.427044000,BCA
ALFAMIDI MALENGKERI CRM 1 JL MALENGKERI RAYA NO 146 MAKASSAR,-5.187654000,119.432844000,BCA
"ALFAMIDI KERUNG-KERUNG CRM 1 JL. KERUNG-KERUNG NO. 70 ABC, MAKASSAR",-5.140458000,119.428587000,BCA
INDOMARET BONTO SUNGGU 31 CRM 1 JL BONTO SUNGGU NO 31 MANURUKI TAMALATE MKS,-5.168097000,119.431889000,BCA
"HOTEL CLARION JL. A.P PETTARANI NO.3, MAKASSAR",-5.169428000,119.433427000,BCA
"INDOMARET PONG TIKU CRM 1 JL. BOULEVARD, MAKASSAR",-5.132225000,119.430195000,BCA
"TOSERBA MASLIM MAKASSAR CRM JL. PERINTIS KEMERDEKAAN, MAKASSAR",-5.125300000,119.429600000,BCA
"INDOMARET SUNU 174 MAKASSAR CRM 1 JL SUNU LR 1 A, SUWANGGA, TALLO MAKASSAR",-5.121405000,119.430405000,BCA
ALFAMART URIP SUMOHARJO MAKASSAR CRM 1 JL URIP SUMOHARJO NO 244-246 KARUWISI UTARA,-5.135238000,119.432395000,BCA
INDOMARET PELITA RAYA CRM 1 JL PELITA RAYA NO 7 MAKASSAR,-5.154137000,119.435264000,BCA
BENTENG MART MAKASSAR CRM 1 JL GALANGAN KAPAL NO 1 MAKASSAR,-5.109988000,119.431333000,BCA
"SPBU PETARANI CRM 1 JL. PETARNI NO.31, MAKASSAR",-5.156647000,119.436317000,BCA
"FAJAR GRAHA PENA CRM 1 JL. URIP SUMOHARJO 20, MAKASSAR",-5.156696000,119.436331000,BCA
"ALAUDDIN CRM 1 JL SULTAN ALAUDDIN NO 219, KEL GUNUNG SARI, KEC RA",-5.177565800,119.438802300,BCA
ALFAMIDI URIP MAKASSAR CRM 1 JL URIP SUMOHARJO NO 54 MAKASSAR,-5.135710000,119.435483000,BCA
INDOMARET ALAUDIN PLAZA OFFICE CRM 1 JL SULTAN ALAUDIN KEL GUNUNG SARI MAKASSAR,-5.179903000,119.440195000,BCA
"GRAHA PETTARANI MAKASSAR CRM 1 JL AP PETTARANI NO 47, MAKASSAR",-5.151721000,119.437759000,BCA
HOTEL ASIA JL. PENGAYOMAN NO. 5 MAKASAR,-5.157853000,119.438490000,BCA
"GIANT SULTAN ALAUDDIN CRM 1 JL. SULTAN ALAUDDIN NO. 267, MAKASSAR",-5.183609000,119.440870000,BCA
"SPBU 74.902.95 TALASALAPANG CRM 1 JL SULTAN ALAUDDIN NO 258, MAKASSAR",-5.181658000,119.440742000,BCA
"SPBU COCO 7190202 GATOT SUBROTO MKS CRM 1 JL GATOT SUBROTO,UJUNG PANDANG BARU TALLO MKS",-5.118697000,119.434960000,BCA
SANGATTA CRM 1 JL YB SUDARSO III NO 32 SANGATTA SAMARINDA,0.510046441,117.535530600,BCA
SANGATTA CRM 2 JL YB SUDARSO III NO 32 SANGATTA SAMARINDA,0.510046441,117.535530600,BCA
SANGATTA CRM 3 JL YB SUDARSO III NO 32 SANGATTA SAMARINDA,0.510046441,117.535530600,BCA
INDOMARET PETTARANI CRM 1 JL ANDI PANGERAN PETTARANI NO 27 MAKASSAR,-5.146394000,119.438208000,BCA
"INDOMARET DELI TUA MDN CRM 1 JL BESAR DELI TUA LINGK DELI TUA , MEDAN",3.495453000,98.681834000,BCA
"PANAKUKANG CRM 4 JL BOULEVARD BLOK F5 NO 5, MAKASSAR",-5.155697400,119.439466950,BCA
"PANAKUKANG CRM 6 JL BOULEVARD BLOK F5 NO 5, MAKASSAR",-5.155697400,119.439466950,BCA
"PANAKUKANG CRM 1 JL BOULEVARD BLOK F5 NO 5, MAKASSAR",-5.155697400,119.439466950,BCA
"PANAKUKANG CRM 2 JL BOULEVARD BLOK F5 NO 5, MAKASSAR",-5.155697400,119.439466950,BCA
"PANAKUKANG CRM 3 JL BOULEVARD BLOK F5 NO 5, MAKASSAR",-5.155697400,119.439466950,BCA
HERTASNING CRM 2 JL TUN ABDUL RAZAK KOMP CITRALAND MAKASSAR,-5.155697400,119.439467000,BCA
"ALFAMIDI DC AMPLAS MEDAN JL MG MANURUNG NO 8A, MEDAN AMPLAS, MEDAN",3.537300000,98.730800000,BCA
"PETARANI CRM 1 JL AP A-B, PETARANI NO 18, MAKASSAR",-5.144710930,119.438599100,BCA
"PETARANI CRM 2 JL AP A-B, PETARANI NO 18, MAKASSAR",-5.144710930,119.438599100,BCA
ALFAMIDI KORBAN 40 RIBU JIWA CRM 1 JL KORBAN 40 RIBU JIWA NO 177 MAKASSAR,-5.122760000,119.436730000,BCA
"ALFAMIDI EMY SAELAN CRM 1 JL MONUMEN EMY SAELAN, MAKASSAR",-5.173908000,119.442112000,BCA
SPBU 71.902.02 PETTARANI UTARA CRM 2 JL A P PETTARANI NO 19,-5.141454000,119.439372000,BCA
SPBU 71.902.02 PETTARANI UTARA CRM 1 JL A P PETTARANI NO 19,-5.141454000,119.439372000,BCA
INDOMARET PALANGGA GOWA JL PALLANGGA KEL ROMANG LOMPOA GOWA,-5.218212000,119.446927000,BCA
"INDOMARET PETTARANI 51 MAKASSAR CRM 1 JL AP PETTARANI NO 53, MAKASSAR",-5.144692000,119.440361000,BCA
SUNGGUMINASA CRM 1 JL SULTAN HASANUDIN NO 167-169 GOWA MAKASSAR,-5.197018000,119.445532000,BCA
SUNGGUMINASA CRM 2 JL SULTAN HASANUDIN NO 167-169 GOWA MAKASSAR,-5.197018000,119.445532000,BCA
SUNGGUMINASA CRM 3 JL SULTAN HASANUDIN NO 167-169 GOWA MAKASSAR,-5.197018000,119.445532000,BCA
SUNGGUMINASA CRM 4 JL SULTAN HASANUDIN NO 167-169 GOWA MAKASSAR,-5.197018000,119.445532000,BCA
INDOMARET YOS SUDARSO III SANGATTA JL YOS SUDARSO III KABKUTAI TIMUR,0.531782000,117.526006300,BCA
"PANAKUKANG CRM 5 JL BOULEVARD BLOK F5 NO 5, MAKASSAR",-5.115861000,119.439162000,BCA
"ALFAMIDI PALLANGGA JL POROS PALLANGGA NO 8, KEL MANGALLI, KEC PALLANGGA, GOWA",-5.216354000,119.448666000,BCA
ALFAMIDI TAMALATE CRM 1 JL TAMALATE 1 NO 1 MAKASSAR,-5.172825000,119.445230000,BCA
INDOMARET ABDUL DAENG SIRUA CRM 1 JL ABDUL DAENG SIRUA KEL MASALE MAKASSAR,-5.150404000,119.443329000,BCA
ALFAMIDI HERTASNING CRM 1 JL HERTASNING RAYA NO 57 MAKASSAR,-5.162908000,119.444642000,BCA
"PLANET BECKHAM 18 JL POROS PALLANGGA, GOWA",-5.215294000,119.449730000,BCA
"RS GRESTELINA JL. HERTASNING, MAKASSAR",-5.163431000,119.445246000,BCA
CIRCLE K PENGAYOMAN MKS0301 CRM 1 JL PENGAYOMAN NO 39 KEL MASLE KEC PANAKUKANG MAKAS,-5.158657000,119.444848000,BCA
ALFAMART BOULEVARD CRM 1 JL BOULEVARD JASPER II NO 36-37 MAKASSAR,-5.139676000,119.443432000,BCA
"INDOMARET TAMALATE RAYA CRM 1 JL TAMALATE, KASSI-KASSI, RAPPOCINI, MAKASSAR",-5.169378000,119.446379000,BCA
MALL PANAKKUKANG CRM 1 JL BOULEVARD MASALE PANAKKUKANG MAKASSAR,-5.158081000,119.446331000,BCA
MALL PANAKKUKANG CRM 2 JL BOULEVARD MASALE PANAKKUKANG MAKASSAR,-5.158081000,119.446331000,BCA
ALFAMART MARENDAL JL STASIUN NO 38 MARENDAL PATUMBAK DELI SERDANG,3.518500000,98.698100000,BCA
MALL PANAKKUKANG CRM 3 JL BOULEVARD MASALE PANAKKUKANG MAKASSAR,-5.158667000,119.446725000,BCA
MALL PANAKKUKANG CRM 4 JL BOULEVARD MASALE PANAKKUKANG MAKASSAR,-5.158667000,119.446725000,BCA
ALFAMART MESJID RAYA GOWA JL MESJID RAYA GOWA RT 02/07 S MINASA GOWA,-5.203120000,119.450893000,BCA
"INDOMARET PENGAYOMAN BOUGENVILLE CRM 1 JL PENGAYOMAN, MAKASSAR - SULAWESI SELATAN",-5.159703000,119.447048000,BCA
INDOMARET TALASALAPANG 105 CRM 1 JL TALASALAPANG NO 105-107 MAKASSAR,-5.184396000,119.450732000,BCA
SWISS BELINN JL ADHYAKSA BARU NO 55 MAKASSAR,-5.156789000,119.448409000,BCA
BPR HASAMITRA GOWA CRM 1 JL KH WAHID HASYIM NO 169 MAKASSAR,-5.208037000,119.453188000,BCA
"EBC PANAKUKANG CRM 1 JL ADIYAKSA, KOMPLEK PANAKUKANG MAS, MAKASSAR",-5.159436000,119.448806000,BCA
"EBC PANAKUKANG CRM 2 JL ADIYAKSA, KOMPLEK PANAKUKANG MAS, MAKASSAR",-5.159436000,119.448806000,BCA
INDOMARET TODDOPULI RAYA MKS CRM 1 JL TODDOPULI RAYA NO 36 MAKASSAR,-5.165333000,119.450336000,BCA
"PENGAYOMAN CRM 1 JL PENGAYOMAN RUKO ALFA NO 11, MAKASSAR",-5.160799000,119.450202000,BCA
CARREFOUR MAKASSAR PANAKKUKANG CRM 1 JL. PENGAYOMAN PANAKUKANG MAS UJUNG PANDANG,-5.160972000,119.450702000,BCA
ALFAMIDI URIP III CRM 1 JL URIP SUMOHARJO NO 25 A-B-C MAKASSAR,-5.139517000,119.448989000,BCA
ALFAMIDI HERTASNING II CRM 1 JL HERTASNING BARU NO 10 MAKASSAR,-5.170829000,119.452151000,BCA
ALFAMART TODDOPULI RAYA II CRM 1 JL TODDOPULI RAYA NO 59 MAKASSAR,-5.163908000,119.452017000,BCA
TOKO AZA CARLOS JL. BAU MASSEPE NO. 175 / 417 PAREPARE,-5.162021267,119.451946200,BCA
ALFAMIDI AMPLAS JL PANGLIMA DENAL KEL AMPLAS MEDAN,3.541100000,98.716900000,BCA
"ALFAMIDI POROS MALINO CRM 1 JL POROS MALINO NO 28, GOWA",-5.210246000,119.456816000,BCA
INDOMARET DIDI SUKARDI SUKABUMI JL DIDI SUKARDI NO 170 SUKABUMI,6.932820000,106.932020000,BCA
ALFAMART BABAKAN CIPARAY JL BABAKAN CIPARAY NO 146 BANDUNG,6.936218200,107.584268100,BCA
ALFAMART RIUNG BANDUNG JL RIUNG ARUM NO 45 BANDUNG,6.943754500,107.681567600,BCA
ALFAMART ADHYAKSA BUAH BATU JL ADHYAKSA RUKO APARTEMEN BUAH BATU BANDUNG,6.965102400,107.537999600,BCA
ALFAMIDI SE 58 A YANI SIDRAP JL AHMAD YANI NO 62 SIDRAP,-3.924305798,119.797085400,BCA
"SPBU DODO 74.918.02 TORAJA UTARA 1 JL POROS MAKALE-RANTEPAO, TORAJA UTARA",-3.003489000,119.874126000,BCA
SPBU BUJANGGA TANJUNG REDEB JL. BUJANGGA NO. 4 TANJUNG REDEB - BERAU,2.152564825,117.483846300,BCA
BERAU COAL JL PULAU DERAWAN KEC TANJUNG REDEB BERAU TARAKAN,2.153994900,117.489423800,BCA
CV SUMBER JAYA ABADI JL H ISA II RT 018 KEC TANJUNG REDEB,2.153089300,117.499706100,BCA
"ALFAMIDI VETERAN BONE JL VETERAN, WATAMPONE, TANETTE RIATTANG, BONE",-4.529932400,120.319344600,BCA
"ALFAMIDI BESSE KAJUARA JL BESSE KAJUARA, JEPEE, TANTTER RIATTANG BARAT, BONE",-4.540928900,120.321848400,BCA
"TOKO BARU JL. DR. RATULANGI NO. 32, PALOPO",-2.991861300,120.188441500,BCA
"ALFAMIDI SE86 RATULANGI PALOPO JL RATULANGI RT 01/03, BALANDAI, BARA, PALOPO",-2.962582700,120.182624800,BCA
PALOPO CRM 1 JL DURIAN II BLOK B 1-3 - PALOPO,-3.002871446,120.194544261,BCA
PALOPO CRM 2 JL DURIAN II BLOK B 1-3 - PALOPO,-3.002871446,120.194544300,BCA
PALOPO CRM 3 JL DURIAN II BLOK B 1-3 - PALOPO,-3.002871446,120.194544300,BCA
ALFAMIDI SE93 JEND SUDIRMAN II PALOPO JL JEND SUDIRMAN BENTENG WAARA TIMUR PALOPO,-2.996125200,120.193904800,BCA
"TELKOM PALOPO JL. ANDI DJEMMA, PALOPO",-2.994679568,120.195017700,BCA
"TOKO SINAR BANGUNGAN JL. JENDRAL SUDIRMAN NO. 54, PALOPO",-3.010316000,120.203186000,BCA
ORION CRM 1 JL EMI SAELAN NO 17 PALU,-0.913607800,119.841934200,BCA
"SILAE BEACH JL. MALONDA, PALU",-0.876915068,119.836397400,BCA
PALU GRAND MALL 1 JL CUMI-CUMI PALU,-0.883223000,119.843361000,BCA
SMART KITCHEN JL IG NGURAH RAI PALU,-0.922647000,119.862358000,BCA
ALFAMIDI SIS AL JUFRI PALU 1 JL SIS AL JUFRI PALU,-0.903652000,119.859410000,BCA
SWALAYAN HOKKY JL KIMAJA NO 58A PALU,-0.892104000,119.864226000,BCA
ALFAMIDI TOWUA PALU JL TOWUA PALU,-0.925890000,119.880534000,BCA
GATSUMAYA JL MASJID RAYA PALU,-0.900765100,119.872570400,BCA
GATSUMAYA 2 JL MASJID RAYA PALU,-0.898568200,119.871875400,BCA
"PALU CRM 1 JL MOH HATTA 29, PALU",-0.896691000,119.875709000,BCA
"PALU CRM 2 JL MOH HATTA 29, PALU",-0.896691000,119.875709000,BCA
"PALU CRM 3 JL MOH HATTA 29, PALU",-0.896691000,119.875709000,BCA
"PALU CRM 4 JL MOH HATTA 29, PALU",-0.896691000,119.875709000,BCA
"PALU CRM 5 JL MOH HATTA 29, PALU",-0.896691000,119.875709000,BCA
PALU SELATAN CRM 1 JL BASUKI RAHMAT 14 PALU,-0.896691000,119.875709000,BCA
PALU SELATAN CRM 2 JL BASUKI RAHMAT 14 PALU,-0.896691000,119.875709000,BCA
PALU SELATAN CRM 3 JL BASUKI RAHMAT 14 PALU,-0.896691000,119.875709000,BCA
PALU BARAT CRM 1 JL SUNGAI MALEI 35 PALU,-0.919258000,119.885141000,BCA
PALU BARAT CRM 2 JL SUNGAI MALEI 35 PALU,-0.919258000,119.885141000,BCA
PALU BARAT CRM 3 JL SUNGAI MALEI 35 PALU,-0.919258000,119.885141000,BCA
ATM CENTER SAMSAT PALU 1 JL RA KARTINI PALU,-0.901114000,119.878794000,BCA
SUPERMARKET BUMI NYIUR JL. S. PARMAN - PALU,-0.888955689,119.877147700,BCA
"GRAND HERO SWALAYAN JL. BASUKI RAHMAT NO. 31, PALU",-0.916185000,119.889056000,BCA
ALFAMIDI HANG TUAH PALU 1 JL HANG TUAH PALU,-0.877756100,119.874643500,BCA
SWALAYAN FITRA JL DEWI SARTIKA NO 84C PALU,-0.929990000,119.897039000,BCA
ALFAMIDI VETERAN I PALU 1 JL VETERAN PALU,-0.899544800,119.897229000,BCA
"BANDARA MUTIARA PALU BANDARA MUTIARA, PALU",-0.917711000,119.906963000,BCA
"ALFAMIDI TONDO JL TRANS SULAWESI, TONDO, PALU TIMUR, PALU",-0.853469500,119.881528400,BCA
"ALFAMIDI SISINGAMANGARAJA II JL SISINGAMANGARAJA, PALU",-0.847903000,119.891681000,BCA
ALFAMIDI MAMBORO II 1 JL TRANS SULAWESI PALU,-0.787931000,119.872642000,BCA
HARTONO MALL YOGYAKARTA 3 JL RINGROAD UTARA CONGDONGCATUR DEPOK SLEMAN,7.604175400,110.135250000,BCA
CIRCLE K CK0102 PARANGTRITIS JL PARANGTRITIS NO 98 YOGYAKARTA,7.604175400,110.135250000,BCA
CIRCLE K CK0104 SUDIRMAN JL JENDRAL SUDIRMAN NO 40 YOGYAKARTA,7.604175400,110.135250000,BCA
"SUPERINDO GUMPANG SUKOHARJO JL SLAMET RIYADI, NGADIREJO, KARTASURA, SUKOHARJO",7.558696000,110.748562000,BCA
HOTEL NANO JL AHMAD YANI NO 288 SURAKARTA,7.549828000,110.816094000,BCA
ATIA NEW HOTEL 1 JL YOS SUDARSO 11 RT 13 KEL SELUMIT KEC TARAKAN TENGAH,3.297512500,117.584499900,BCA
"TANJUNG REDEB CRM 1 JL MANGGA 2 RT 10 TJ REDEB, BERAU",3.295983000,117.587348000,BCA
"TANJUNG REDEB CRM 2 JL MANGGA 2 RT 10 TJ REDEB, BERAU",3.295983000,117.587348000,BCA
"TANJUNG REDEB CRM 3 JL MANGGA 2 RT 10 TJ REDEB, BERAU",3.295983000,117.587348000,BCA
"TANJUNG REDEB CRM 4 JL MANGGA 2 RT 10 TJ REDEB, BERAU",3.295983000,117.587348000,BCA
TARAKAN CRM 1 JL YOS SUDARSO NO 8 TARAKAN KALIMANTAN TIMUR,3.295983000,117.587348000,BCA
TARAKAN CRM 2 JL YOS SUDARSO NO 8 TARAKAN KALIMANTAN TIMUR,3.295983000,117.587348000,BCA
TARAKAN CRM 3 JL YOS SUDARSO NO 8 TARAKAN KALIMANTAN TIMUR,3.295983000,117.587348000,BCA
TARAKAN CRM 4 JL YOS SUDARSO NO 8 TARAKAN KALIMANTAN TIMUR,3.295983000,117.587348000,BCA
TARAKAN CRM 5 JL YOS SUDARSO NO 8 TARAKAN KALIMANTAN TIMUR,3.295983000,117.587348000,BCA
TARAKAN CRM 6 JL YOS SUDARSO NO 8 TARAKAN KALIMANTAN TIMUR,3.295983000,117.587348000,BCA
IT PLAZA TARAKAN CRM 1 JL GAJAH MADA NO 2 RT 2 KEL KR ANYAR TARAKAN,3.304001000,117.585297000,BCA
PARADISE HOTEL JL MULAWARMAN NO 21 TARAKAN BARAT TARAKAN,3.310895974,117.581572700,BCA
S-MART CRM 1 JL MULAWARMAN TARAKAN BARAT TARAKAN,3.314812000,117.579653000,BCA
"NU STORE CRM 1 JL JEND SUDIRMAN, TARAKAN",3.310959000,117.590430000,BCA
"SINAR TERANG BERSAUDARA CRM 1 JL KUSUMA BANGSA NO31 TARAKAN, KALTARA",3.305065300,117.606593000,BCA
"SINAR TERANG BERSAUDARA CRM 1 JL KUSUMA BANGSA NO31 TARAKAN, KALTARA",3.310082000,117.607031000,BCA
"INTRA CAWOOD JL. AKI PINKA KEL. JUANTA PERMAI, KEC TARAKAN UTARA, KALTARA",3.300466000,117.631081300,BCA
"JUWATA LAUT CRM 1 JL PANGERAN AJI ISKANDAR, JUWATA LAUT, TARAKAN UTARA",3.430326100,117.541056900,BCA
